1.10302734,1.18828130,1.53281248
1.11005855,1.18564451,1.52490234
1.10742188,1.18740237,1.53017581
1.10302734,1.18564451,1.53105474
1.11269534,1.18828130,1.53105474
1.10654294,1.18476558,1.52841794
1.10654294,1.18476558,1.53369141
1.10566401,1.18476558,1.52929688
1.10478520,1.18388677,1.52929688
1.11181641,1.18740237,1.53193355
1.10654294,1.18652344,1.53105474
1.10742188,1.18037105,1.53281248
1.10302734,1.18652344,1.53632808
1.10830081,1.18564451,1.53105474
1.10654294,1.18652344,1.53369141
1.10742188,1.18476558,1.53281248
1.10302734,1.18740237,1.52666020
1.10566401,1.18388677,1.52841794
1.10742188,1.19003904,1.52841794
1.10478520,1.18828130,1.53281248
1.11005855,1.18828130,1.52841794
1.10830081,1.18740237,1.53193355
1.10830081,1.18652344,1.52841794
1.10917974,1.18564451,1.53193355
1.10126948,1.18828130,1.53105474
1.10654294,1.18037105,1.52929688
1.10742188,1.18652344,1.53017581
1.10742188,1.18828130,1.53193355
1.10390627,1.18828130,1.52929688
1.10917974,1.18476558,1.53457034
1.10654294,1.18124998,1.52841794
1.10654294,1.18388677,1.53457034
1.10742188,1.18564451,1.53017581
1.10742188,1.18037105,1.53105474
1.10478520,1.18300784,1.52753901
1.10478520,1.18388677,1.52666020
1.10566401,1.18476558,1.53281248
1.10742188,1.18740237,1.52666020
1.10478520,1.18828130,1.53017581
1.10654294,1.18300784,1.52578127
1.10566401,1.18740237,1.53105474
1.10566401,1.18740237,1.53193355
1.10214841,1.18916011,1.53369141
1.10302734,1.18916011,1.52841794
1.10742188,1.18828130,1.53281248
1.10566401,1.18828130,1.53281248
1.10654294,1.18564451,1.53457034
1.10654294,1.18740237,1.53281248
1.10654294,1.18476558,1.52841794
1.10830081,1.18388677,1.52841794
1.11181641,1.18740237,1.53281248
1.10566401,1.19003904,1.53281248
1.10742188,1.18564451,1.53017581
1.10390627,1.18916011,1.52490234
1.10478520,1.18388677,1.52753901
1.10390627,1.19179690,1.53984380
1.10566401,1.18388677,1.53105474
1.10830081,1.18388677,1.52841794
1.10566401,1.18916011,1.52929688
1.10654294,1.18300784,1.53193355
1.10917974,1.18564451,1.52841794
1.10654294,1.18476558,1.52753901
1.10917974,1.18476558,1.52929688
1.10478520,1.18828130,1.52929688
1.10830081,1.18564451,1.52666020
1.10917974,1.18652344,1.53193355
1.10742188,1.18564451,1.53193355
1.11005855,1.18916011,1.52841794
1.10654294,1.18476558,1.53369141
1.10830081,1.18740237,1.53105474
1.10566401,1.18828130,1.53017581
1.10742188,1.18828130,1.53281248
1.10654294,1.18564451,1.53457034
1.11093748,1.18212891,1.53193355
1.10917974,1.19179690,1.53369141
1.10566401,1.18388677,1.53544927
1.11269534,1.18916011,1.53017581
1.10566401,1.18300784,1.52929688
1.10654294,1.18212891,1.53544927
1.10654294,1.18652344,1.53369141
1.10654294,1.18828130,1.53193355
1.10566401,1.18476558,1.52841794
1.11005855,1.18124998,1.53457034
1.11181641,1.18828130,1.53281248
1.11181641,1.18300784,1.53281248
1.11093748,1.18652344,1.53193355
1.11181641,1.18476558,1.53193355
1.11093748,1.18564451,1.52578127
1.11269534,1.18916011,1.53193355
1.10566401,1.18388677,1.52841794
1.10654294,1.18652344,1.53105474
1.11093748,1.18476558,1.52841794
1.11796880,1.18564451,1.53369141
1.10917974,1.19003904,1.52929688
1.11357427,1.18652344,1.53281248
1.11005855,1.18564451,1.53632808
1.11796880,1.18212891,1.52841794
1.11533201,1.18476558,1.53457034
1.11357427,1.18652344,1.52490234
1.11269534,1.18564451,1.53369141
1.11533201,1.18476558,1.53281248
1.10917974,1.18828130,1.53281248
1.11533201,1.18652344,1.53017581
1.11269534,1.17773438,1.53369141
1.11093748,1.18476558,1.53369141
1.11005855,1.18037105,1.52666020
1.11093748,1.19003904,1.52666020
1.11269534,1.18212891,1.52753901
1.11181641,1.18124998,1.52929688
1.11093748,1.18300784,1.53105474
1.10566401,1.18476558,1.52929688
1.11005855,1.18300784,1.52841794
1.11005855,1.18564451,1.53281248
1.11884761,1.18300784,1.53017581
1.11005855,1.18740237,1.52841794
1.11005855,1.19179690,1.53017581
1.11357427,1.18037105,1.53281248
1.11357427,1.18388677,1.53105474
1.11972654,1.18300784,1.52841794
1.11005855,1.18037105,1.53369141
1.11005855,1.18564451,1.53193355
1.11445308,1.18300784,1.53281248
1.11533201,1.18300784,1.53105474
1.11093748,1.18652344,1.53017581
1.11357427,1.18300784,1.53017581
1.11884761,1.18124998,1.53281248
1.11357427,1.18300784,1.53193355
1.12148440,1.18124998,1.53544927
1.11621094,1.18212891,1.53984380
1.11708987,1.18124998,1.52841794
1.11533201,1.18300784,1.53457034
1.11445308,1.18212891,1.53105474
1.11005855,1.18828130,1.52841794
1.11533201,1.18828130,1.53457034
1.11884761,1.18212891,1.53281248
1.11796880,1.18388677,1.53017581
1.11708987,1.18300784,1.52841794
1.11884761,1.18300784,1.53281248
1.11621094,1.17949224,1.52841794
1.11621094,1.17861331,1.53105474
1.11621094,1.18037105,1.53105474
1.11445308,1.18124998,1.53193355
1.11708987,1.18124998,1.53720701
1.11796880,1.18124998,1.53017581
1.12060547,1.18124998,1.53281248
1.11357427,1.18037105,1.53017581
1.11884761,1.18388677,1.52490234
1.11621094,1.18124998,1.53281248
1.12500000,1.18037105,1.52841794
1.11357427,1.18388677,1.53369141
1.12148440,1.17949224,1.52841794
1.11884761,1.18037105,1.52841794
1.11796880,1.18124998,1.52490234
1.12148440,1.17861331,1.53105474
1.11708987,1.18476558,1.52841794
1.11621094,1.17685544,1.52929688
1.11796880,1.18037105,1.53017581
1.11621094,1.17597651,1.52841794
1.12060547,1.17685544,1.53281248
1.12148440,1.17773438,1.53369141
1.11708987,1.18124998,1.52841794
1.11708987,1.18476558,1.53193355
1.11796880,1.17773438,1.52841794
1.12060547,1.18124998,1.53017581
1.12324214,1.17949224,1.52929688
1.11972654,1.17597651,1.53281248
1.11884761,1.17246091,1.53369141
1.11708987,1.18300784,1.53369141
1.12324214,1.17773438,1.53105474
1.11708987,1.17861331,1.53281248
1.12060547,1.18212891,1.53193355
1.11972654,1.18037105,1.52666020
1.12148440,1.17685544,1.52841794
1.11533201,1.17333984,1.52929688
1.11972654,1.17949224,1.52929688
1.12060547,1.17685544,1.52929688
1.11972654,1.18124998,1.52490234
1.12500000,1.17333984,1.53105474
1.12060547,1.18124998,1.52666020
1.11708987,1.17773438,1.53281248
1.12500000,1.17861331,1.52314448
1.11621094,1.17773438,1.52841794
1.12060547,1.17597651,1.52753901
1.12324214,1.18124998,1.53017581
1.12236333,1.17685544,1.52402341
1.12851560,1.17333984,1.52753901
1.12060547,1.18300784,1.52753901
1.12500000,1.17685544,1.52402341
1.12500000,1.18476558,1.53281248
1.12675786,1.18037105,1.52666020
1.12587893,1.18037105,1.52490234
1.11708987,1.17685544,1.52490234
1.11884761,1.17597651,1.52666020
1.12324214,1.17685544,1.52666020
1.11708987,1.18124998,1.52841794
1.12236333,1.17509770,1.52753901
1.12587893,1.17246091,1.52226567
1.12060547,1.17685544,1.52578127
1.12500000,1.17949224,1.52578127
1.12148440,1.18124998,1.52578127
1.12675786,1.17685544,1.52578127
1.12500000,1.17333984,1.52578127
1.12060547,1.17597651,1.52753901
1.12236333,1.17597651,1.52490234
1.12500000,1.18124998,1.52314448
1.12236333,1.17597651,1.52314448
1.12587893,1.17597651,1.52490234
1.12500000,1.17773438,1.52753901
1.12324214,1.18124998,1.52402341
1.12675786,1.17333984,1.52578127
1.12324214,1.17685544,1.52138674
1.12148440,1.18037105,1.52490234
1.12500000,1.17949224,1.52929688
1.12675786,1.17246091,1.51787114
1.12236333,1.17685544,1.51874995
1.12412107,1.18037105,1.52050781
1.12148440,1.18124998,1.51962888
1.12500000,1.18037105,1.52226567
1.12236333,1.17685544,1.51787114
1.11972654,1.17773438,1.51787114
1.12587893,1.17685544,1.51874995
1.12675786,1.18037105,1.52490234
1.12412107,1.17773438,1.52402341
1.12763667,1.18212891,1.52226567
1.12851560,1.18212891,1.52138674
1.12851560,1.18124998,1.52490234
1.12500000,1.17685544,1.51962888
1.12675786,1.17773438,1.52578127
1.12587893,1.18124998,1.52578127
1.12412107,1.17949224,1.52314448
1.12587893,1.18124998,1.52050781
1.13027346,1.18212891,1.51962888
1.12675786,1.17773438,1.52314448
1.13203120,1.17773438,1.52050781
1.12763667,1.18476558,1.52314448
1.12851560,1.17949224,1.51874995
1.12675786,1.17333984,1.51962888
1.12851560,1.17861331,1.51874995
1.13115239,1.18476558,1.51787114
1.13378906,1.18124998,1.52050781
1.12939453,1.18300784,1.52050781
1.12500000,1.17685544,1.51874995
1.12587893,1.17685544,1.51435542
1.12587893,1.17949224,1.51699221
1.12763667,1.18300784,1.51874995
1.12412107,1.18124998,1.51874995
1.12763667,1.18300784,1.52050781
